units,weekInYearNum,overallWeekNum,totalCost,storeNum,productNum,isFeature,isDisplay
1,2,2,0.89,11,13,FALSE,FALSE
2,2,2,1.98,11,14,FALSE,FALSE
2,2,2,1.98,11,14,FALSE,FALSE
1,2,2,0.99,11,15,FALSE,FALSE
3,2,2,2.97,11,18,FALSE,FALSE
1,2,2,1.19,11,20,FALSE,FALSE
1,2,2,1.39,11,69,FALSE,FALSE
2,2,2,2.78,11,69,FALSE,FALSE
2,2,2,2.78,11,69,FALSE,FALSE
1,2,2,1.39,11,69,FALSE,FALSE
1,2,2,0.5,11,85,FALSE,FALSE
4,2,2,2,11,87,FALSE,FALSE
2,2,2,0.66,11,99,TRUE,FALSE
2,2,2,2.18,12,5,FALSE,FALSE
2,2,2,2.18,12,5,FALSE,FALSE
4,2,2,4.36,12,9,FALSE,FALSE
1,2,2,1.09,12,11,FALSE,FALSE
4,2,2,4.36,12,11,FALSE,FALSE
1,2,2,1.09,12,11,FALSE,FALSE
2,2,2,2.18,12,11,FALSE,FALSE
2,2,2,2.18,12,11,FALSE,FALSE
1,2,2,1.09,12,14,FALSE,FALSE
2,2,2,2.18,12,14,FALSE,FALSE
1,2,2,1.09,12,14,FALSE,FALSE
2,2,2,2.18,12,14,FALSE,FALSE
1,2,2,1.09,12,14,FALSE,FALSE
1,2,2,1.09,12,15,FALSE,FALSE
1,2,2,1.09,12,17,FALSE,FALSE
1,2,2,1.09,12,17,FALSE,FALSE
1,2,2,1.09,12,18,FALSE,FALSE
1,2,2,0.79,12,19,FALSE,FALSE
1,2,2,0.79,12,19,FALSE,FALSE
1,2,2,1.09,12,20,FALSE,FALSE
1,2,2,1.09,12,20,FALSE,FALSE
1,2,2,1.09,12,20,FALSE,FALSE
1,2,2,3.49,12,58,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
4,2,2,5.56,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
1,2,2,1.39,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
4,2,2,5.56,12,69,FALSE,FALSE
1,2,2,1.39,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
4,2,2,5.56,12,69,FALSE,FALSE
1,2,2,1.39,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
2,2,2,2.78,12,69,FALSE,FALSE
1,2,2,1.39,12,71,FALSE,FALSE
4,2,2,3.16,12,77,FALSE,FALSE
1,2,2,0.79,12,79,FALSE,FALSE
2,2,2,1.58,12,79,FALSE,FALSE
2,2,2,1.58,12,81,FALSE,FALSE
2,2,2,1.58,12,81,FALSE,FALSE
1,2,2,0.79,12,81,FALSE,FALSE
1,2,2,0.89,12,84,FALSE,FALSE
1,2,2,0.89,12,84,FALSE,FALSE
1,2,2,0.89,12,84,FALSE,FALSE
1,2,2,0.89,12,85,FALSE,FALSE
1,2,2,0.89,12,85,FALSE,FALSE
2,2,2,1.78,12,85,FALSE,FALSE
1,2,2,0.89,12,85,FALSE,FALSE
1,2,2,0.89,12,86,FALSE,FALSE
2,2,2,1.78,12,86,FALSE,FALSE
1,2,2,0.89,12,86,FALSE,FALSE
1,2,2,0.89,12,86,FALSE,FALSE
2,2,2,1.18,12,87,FALSE,FALSE
2,2,2,1.18,12,87,FALSE,FALSE
2,2,2,1.18,12,87,FALSE,FALSE
1,2,2,0.59,12,87,FALSE,FALSE
1,2,2,0.79,12,89,FALSE,FALSE
1,2,2,0.79,12,89,FALSE,FALSE
1,2,2,0.79,12,89,FALSE,FALSE
1,2,2,0.79,12,89,FALSE,FALSE
2,2,2,1.58,12,89,FALSE,FALSE
2,2,2,1.58,12,89,FALSE,FALSE
2,2,2,1.58,12,89,FALSE,FALSE
2,2,2,1.58,12,89,FALSE,FALSE
3,2,2,2.37,12,89,FALSE,FALSE
1,2,2,0.79,12,89,FALSE,FALSE
2,2,2,1.58,12,89,FALSE,FALSE
3,2,2,1.47,12,99,FALSE,FALSE
4,2,2,3.16,12,100,FALSE,FALSE
1,2,2,0.79,12,100,FALSE,FALSE
1,2,2,0.89,12,101,FALSE,FALSE
1,2,2,0.89,12,101,FALSE,FALSE
1,2,2,0.79,12,104,FALSE,FALSE
2,2,2,1.58,12,104,FALSE,FALSE
1,2,2,0.93,13,9,FALSE,FALSE
2,2,2,1.86,13,9,FALSE,FALSE
2,2,2,1.86,13,9,FALSE,FALSE
1,2,2,0.93,13,9,FALSE,FALSE
1,2,2,0.93,13,9,FALSE,FALSE
1,2,2,0.93,13,9,FALSE,FALSE
2,2,2,1.86,13,10,FALSE,FALSE
3,2,2,2.79,13,11,FALSE,FALSE
1,2,2,0.93,13,11,FALSE,FALSE
1,2,2,0.93,13,11,FALSE,FALSE
2,2,2,1.86,13,11,FALSE,FALSE
1,2,2,0.93,13,13,FALSE,FALSE
1,2,2,0.93,13,14,FALSE,FALSE
2,2,2,1.66,13,15,FALSE,FALSE
3,2,2,1.5,13,42,FALSE,FALSE
1,2,2,0.77,13,76,FALSE,FALSE
2,2,2,1.54,13,76,FALSE,FALSE
1,2,2,0.77,13,76,FALSE,FALSE
2,2,2,1.26,13,78,TRUE,FALSE
3,2,2,1.89,13,78,TRUE,FALSE
1,2,2,0.63,13,78,TRUE,FALSE
1,2,2,0.63,13,79,TRUE,TRUE
4,2,2,2.52,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
4,2,2,2.52,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
1,2,2,0.63,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
1,2,2,0.63,13,79,TRUE,TRUE
1,2,2,0.63,13,79,TRUE,TRUE
2,2,2,1.26,13,79,TRUE,TRUE
4,2,2,2.52,13,79,TRUE,TRUE
1,2,2,0.63,13,81,TRUE,TRUE
2,2,2,1.26,13,81,TRUE,TRUE
1,2,2,0.63,13,81,TRUE,TRUE
1,2,2,0.63,13,81,TRUE,TRUE
2,2,2,1.26,13,81,TRUE,TRUE
1,2,2,0.63,13,81,TRUE,TRUE
2,2,2,1.26,13,81,TRUE,TRUE
4,2,2,2.52,13,81,TRUE,TRUE
3,2,2,1.89,13,81,TRUE,TRUE
1,2,2,0.63,13,81,TRUE,TRUE
1,2,2,0.63,13,81,TRUE,TRUE
1,2,2,0.59,13,87,FALSE,FALSE
2,2,2,1.18,13,87,FALSE,FALSE
2,2,2,1.18,13,87,FALSE,FALSE
1,2,2,0.79,13,88,FALSE,FALSE
2,2,2,1.58,13,88,FALSE,FALSE
2,2,2,1.58,13,88,FALSE,FALSE
4,2,2,2.52,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
4,2,2,2.52,13,89,TRUE,TRUE
3,2,2,1.89,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
4,2,2,2.52,13,89,TRUE,TRUE
4,2,2,2.52,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
1,2,2,0.63,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
2,2,2,1.26,13,89,TRUE,TRUE
4,2,2,2.52,13,89,TRUE,TRUE
3,2,2,1.89,13,89,TRUE,TRUE
4,2,2,2.52,13,89,TRUE,TRUE
2,2,2,1.26,13,91,TRUE,TRUE
2,2,2,1.26,13,91,TRUE,TRUE
1,2,2,0.63,13,91,TRUE,TRUE
2,2,2,1.26,13,91,TRUE,TRUE
2,2,2,1.26,13,91,TRUE,TRUE
1,2,2,0.77,13,97,FALSE,FALSE
1,2,2,0.77,13,97,FALSE,FALSE
2,2,2,1.02,13,99,FALSE,FALSE
1,2,2,0.51,13,99,FALSE,FALSE
4,2,2,2.84,13,103,FALSE,FALSE
2,2,2,1.42,13,103,FALSE,FALSE
4,2,2,2.84,13,103,FALSE,FALSE
1,3,3,1.09,1,8,FALSE,FALSE
2,3,3,1.78,1,9,FALSE,FALSE
1,3,3,0.89,1,9,FALSE,FALSE
1,3,3,0.89,1,9,FALSE,FALSE
1,3,3,0.89,1,9,FALSE,FALSE
1,3,3,0.89,1,10,FALSE,FALSE
2,3,3,1.78,1,10,FALSE,FALSE
3,3,3,2.67,1,11,FALSE,FALSE
1,3,3,0.89,1,11,FALSE,FALSE
2,3,3,1.78,1,11,FALSE,FALSE
1,3,3,0.89,1,11,FALSE,FALSE
1,3,3,0.89,1,11,FALSE,FALSE
1,3,3,0.89,1,11,FALSE,FALSE
2,3,3,1.78,1,11,FALSE,FALSE
1,3,3,0.89,1,12,FALSE,FALSE
1,3,3,0.89,1,12,FALSE,FALSE
2,3,3,1.78,1,12,FALSE,FALSE
1,3,3,0.99,1,14,FALSE,FALSE
1,3,3,0.99,1,14,FALSE,FALSE
1,3,3,0.99,1,15,FALSE,FALSE
2,3,3,2.3,1,17,FALSE,FALSE
1,3,3,1.15,1,17,FALSE,FALSE
3,3,3,3.45,1,17,FALSE,FALSE
1,3,3,0.99,1,18,FALSE,FALSE
2,3,3,1.98,1,18,FALSE,FALSE
1,3,3,0.99,1,18,FALSE,FALSE
1,3,3,0.99,1,19,FALSE,FALSE
2,3,3,1.98,1,19,FALSE,FALSE
1,3,3,1.99,1,55,FALSE,FALSE
1,3,3,1.39,1,69,FALSE,FALSE
1,3,3,1.39,1,69,FALSE,FALSE
1,3,3,1.39,1,69,FALSE,FALSE
1,3,3,1.39,1,69,FALSE,FALSE
2,3,3,2.78,1,70,FALSE,FALSE
2,3,3,2.78,1,71,FALSE,FALSE
1,3,3,1.39,1,71,FALSE,FALSE
1,3,3,1.39,1,72,FALSE,FALSE
1,3,3,0.5,1,86,FALSE,FALSE
1,3,3,0.79,1,88,FALSE,FALSE
1,3,3,0.67,1,104,FALSE,FALSE
1,3,3,0.66,1,104,FALSE,FALSE
1,3,3,1.07,2,9,FALSE,FALSE
1,3,3,1.07,2,9,FALSE,FALSE
2,3,3,1.58,2,89,FALSE,FALSE
1,3,3,0.61,2,99,FALSE,FALSE
1,3,3,0.69,2,104,FALSE,FALSE
1,3,3,0.93,3,5,FALSE,FALSE
1,3,3,0.93,3,5,FALSE,FALSE
2,3,3,1.86,3,5,FALSE,FALSE
1,3,3,0.83,3,6,FALSE,FALSE
1,3,3,0.83,3,6,FALSE,FALSE
1,3,3,0.83,3,6,FALSE,FALSE
1,3,3,0.93,3,7,FALSE,FALSE
1,3,3,0.93,3,8,FALSE,FALSE
1,3,3,0.93,3,9,FALSE,FALSE
2,3,3,1.86,3,9,FALSE,FALSE
1,3,3,0.93,3,10,FALSE,FALSE
2,3,3,1.86,3,10,FALSE,FALSE
1,3,3,0.93,3,10,FALSE,FALSE
2,3,3,1.86,3,11,FALSE,FALSE
1,3,3,0.93,3,11,FALSE,FALSE
2,3,3,1.86,3,11,FALSE,FALSE
1,3,3,0.93,3,11,FALSE,FALSE
1,3,3,0.97,3,12,FALSE,FALSE
1,3,3,0.93,3,13,FALSE,FALSE
1,3,3,0.93,3,17,FALSE,FALSE
2,3,3,1.86,3,17,FALSE,FALSE
2,3,3,1,3,42,FALSE,TRUE
2,3,3,1,3,42,FALSE,TRUE
2,3,3,1.54,3,76,FALSE,FALSE
1,3,3,0.63,3,78,TRUE,TRUE
1,3,3,0.63,3,78,TRUE,TRUE
2,3,3,1.26,3,78,TRUE,TRUE
2,3,3,1.26,3,78,TRUE,TRUE
2,3,3,1.26,3,78,TRUE,TRUE
3,3,3,1.89,3,78,TRUE,TRUE
2,3,3,1.26,3,78,TRUE,TRUE
1,3,3,0.63,3,78,TRUE,TRUE
1,3,3,0.63,3,78,TRUE,TRUE
1,3,3,0.63,3,78,TRUE,TRUE
4,3,3,2.52,3,78,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
4,3,3,2.52,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
4,3,3,2.52,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
4,3,3,2.52,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
6,3,3,3.78,3,79,TRUE,TRUE
3,3,3,1.89,3,79,TRUE,TRUE
4,3,3,2.52,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
2,3,3,1.26,3,79,TRUE,TRUE
1,3,3,0.63,3,79,TRUE,TRUE
1,3,3,0.63,3,81,TRUE,FALSE
1,3,3,1.26,3,81,TRUE,FALSE
3,3,3,1.89,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
1,3,3,0.63,3,81,TRUE,FALSE
3,3,3,1.89,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
1,3,3,0.63,3,81,TRUE,FALSE
1,3,3,0.63,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
4,3,3,2.52,3,81,TRUE,FALSE
1,3,3,0.63,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
1,3,3,0.63,3,81,TRUE,FALSE
2,3,3,1.26,3,81,TRUE,FALSE
4,3,3,2.52,3,81,TRUE,FALSE
4,3,3,2.52,3,81,TRUE,FALSE
1,3,3,0.59,3,87,FALSE,FALSE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
3,3,3,1.89,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
4,3,3,2.52,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
1,3,3,0.63,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,89,TRUE,TRUE
2,3,3,1.26,3,91,TRUE,TRUE
1,3,3,0.63,3,91,TRUE,TRUE
1,3,3,0.63,3,91,TRUE,TRUE
2,3,3,1.26,3,91,TRUE,TRUE
2,3,3,1.26,3,91,TRUE,TRUE
1,3,3,0.63,3,91,TRUE,TRUE
2,3,3,1.54,3,97,FALSE,FALSE
1,3,3,0.77,3,97,FALSE,FALSE
1,3,3,0.51,3,99,FALSE,FALSE
1,3,3,0.51,3,99,FALSE,FALSE
1,3,3,0.85,3,102,FALSE,FALSE
1,3,3,0.71,3,103,FALSE,FALSE
2,3,3,2.78,4,69,TRUE,FALSE
2,3,3,2.78,4,69,TRUE,FALSE
2,3,3,2.78,4,69,TRUE,FALSE
8,3,3,11.12,4,69,TRUE,FALSE
2,3,3,2.78,4,69,TRUE,FALSE
4,3,3,5.56,4,69,TRUE,FALSE
4,3,3,5.56,4,69,TRUE,FALSE
4,3,3,5.56,4,69,TRUE,FALSE
2,3,3,2.78,4,69,TRUE,FALSE
2,3,3,2.78,4,71,TRUE,FALSE
1,3,3,0.79,4,79,FALSE,FALSE
1,3,3,0.98,5,9,FALSE,FALSE
1,3,3,0.98,5,9,FALSE,FALSE
1,3,3,1.09,5,10,FALSE,FALSE
1,3,3,1.09,5,11,FALSE,FALSE
2,3,3,2.18,5,14,FALSE,FALSE
1,3,3,1.09,5,14,FALSE,FALSE
1,3,3,1.09,5,15,FALSE,FALSE
2,3,3,2.18,5,15,FALSE,FALSE
1,3,3,0.99,5,19,FALSE,FALSE
1,3,3,1.19,5,20,FALSE,FALSE
1,3,3,2.09,5,55,FALSE,FALSE
1,3,3,2.99,5,56,FALSE,FALSE
1,3,3,1.42,5,69,FALSE,FALSE
4,3,3,5.68,5,69,FALSE,FALSE
2,3,3,2.84,5,69,FALSE,FALSE
2,3,3,2.84,5,71,FALSE,FALSE
1,3,3,0.87,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
1,3,3,0.87,5,78,TRUE,FALSE
8,3,3,6.96,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
1,3,3,0.87,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
1,3,3,0.87,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
1,3,3,0.87,5,78,TRUE,FALSE
2,3,3,1.74,5,78,TRUE,FALSE
1,3,3,0.87,5,78,TRUE,FALSE
4,3,3,3.48,5,79,TRUE,TRUE
5,3,3,4.35,5,79,TRUE,TRUE
3,3,3,2.61,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
5,3,3,4.35,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
5,3,3,4.35,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
5,3,3,4.35,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
3,3,3,2.61,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
3,3,3,2.61,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
3,3,3,2.61,5,79,TRUE,TRUE
5,3,3,4.35,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
3,3,3,2.61,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
3,3,3,2.61,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
2,3,3,1.74,5,79,TRUE,TRUE
5,3,3,4.35,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
1,3,3,0.87,5,79,TRUE,TRUE
1,3,3,0.87,5,81,TRUE,FALSE
1,3,3,0.87,5,81,TRUE,FALSE
2,3,3,1.74,5,81,TRUE,FALSE
2,3,3,1.74,5,81,TRUE,FALSE
3,3,3,2.61,5,81,TRUE,FALSE
1,3,3,0.87,5,81,TRUE,FALSE
1,3,3,0.87,5,81,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
5,3,3,4.15,5,89,TRUE,FALSE
3,3,3,2.49,5,89,TRUE,FALSE
3,3,3,2.49,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
5,3,3,4.15,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
5,3,3,4.15,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
5,3,3,4.15,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
7,3,3,5.81,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
1,3,3,0.83,5,89,TRUE,FALSE
3,3,3,2.49,5,89,TRUE,FALSE
5,3,3,4.15,5,89,TRUE,FALSE
5,3,3,4.15,5,89,TRUE,FALSE
2,3,3,1.66,5,89,TRUE,FALSE
3,3,3,2.49,5,89,TRUE,FALSE
1,3,3,1.45,5,94,FALSE,FALSE
4,3,3,1.72,5,99,TRUE,TRUE
3,3,3,1.29,5,99,TRUE,TRUE
1,3,3,0.87,5,103,FALSE,FALSE
4,3,3,3.16,5,104,FALSE,FALSE
2,3,3,1.74,5,104,FALSE,FALSE
2,3,3,2.18,6,5,FALSE,FALSE
2,3,3,2.18,6,5,FALSE,FALSE
3,3,3,3.27,6,5,FALSE,FALSE
1,3,3,1.09,6,9,FALSE,FALSE
1,3,3,1.09,6,9,FALSE,FALSE
1,3,3,1.09,6,10,FALSE,FALSE
1,3,3,1.09,6,11,FALSE,FALSE
1,3,3,0.93,6,19,FALSE,FALSE
1,3,3,1.09,6,20,FALSE,FALSE
2,3,3,1.5,6,79,FALSE,FALSE
2,3,3,1.5,6,79,FALSE,FALSE
2,3,3,2.34,6,82,FALSE,FALSE
1,3,3,0.57,6,87,FALSE,FALSE
1,3,3,0.57,6,87,FALSE,FALSE
1,3,3,0.75,6,89,FALSE,FALSE
1,3,3,0.93,6,89,FALSE,FALSE
1,3,3,0.95,7,5,FALSE,FALSE
1,3,3,0.97,7,7,FALSE,FALSE
1,3,3,0.97,7,7,FALSE,FALSE
2,3,3,1.9,7,9,FALSE,FALSE
1,3,3,0.95,7,9,FALSE,FALSE
3,3,3,2.85,7,9,FALSE,FALSE
4,3,3,3.8,7,9,FALSE,FALSE
2,3,3,1.9,7,9,FALSE,FALSE
1,3,3,0.95,7,11,FALSE,FALSE
2,3,3,1.9,7,11,FALSE,FALSE
1,3,3,0.95,7,14,FALSE,FALSE
1,3,3,0.97,7,17,FALSE,FALSE
1,3,3,0.93,7,19,FALSE,FALSE
2,3,3,1.3,7,74,FALSE,FALSE
2,3,3,1.38,7,77,FALSE,FALSE
3,3,3,2.07,7,79,FALSE,FALSE
1,3,3,0.68,7,79,FALSE,FALSE
1,3,3,0.68,7,79,FALSE,FALSE
1,3,3,0.68,7,81,FALSE,FALSE
2,3,3,1.38,7,81,FALSE,FALSE
1,3,3,0.44,7,87,FALSE,FALSE
2,3,3,0.88,7,87,FALSE,FALSE
1,3,3,0.44,7,87,FALSE,FALSE
4,3,3,1.76,7,87,FALSE,FALSE
1,3,3,0.65,7,88,FALSE,FALSE
1,3,3,0.68,7,89,FALSE,FALSE
2,3,3,1.36,7,89,FALSE,FALSE
1,3,3,0.69,7,89,FALSE,FALSE
1,3,3,0.68,7,89,FALSE,FALSE
2,3,3,1.36,7,89,FALSE,FALSE
3,3,3,2.07,7,89,FALSE,FALSE
4,3,3,2.72,7,89,FALSE,FALSE
2,3,3,1.36,7,89,FALSE,FALSE
1,3,3,0.44,7,99,FALSE,TRUE
2,3,3,0.88,7,99,FALSE,TRUE
1,3,3,0.44,7,99,FALSE,TRUE
2,3,3,0.88,7,99,FALSE,TRUE
2,3,3,0.88,7,99,FALSE,TRUE
3,3,3,5.37,8,69,FALSE,FALSE
1,3,3,0.89,11,9,FALSE,FALSE
2,3,3,1.78,11,9,FALSE,FALSE
1,3,3,0.89,11,10,FALSE,FALSE
1,3,3,0.89,11,10,FALSE,FALSE
1,3,3,0.89,11,10,FALSE,FALSE
1,3,3,0.89,11,10,FALSE,FALSE
2,3,3,1.78,11,11,FALSE,FALSE
1,3,3,0.89,11,11,FALSE,FALSE
2,3,3,1.78,11,11,FALSE,FALSE
1,3,3,0.89,11,12,FALSE,FALSE
1,3,3,0.99,11,19,FALSE,FALSE
1,3,3,1.39,11,69,FALSE,FALSE
2,3,3,1.58,11,88,FALSE,FALSE
3,3,3,0.99,11,99,FALSE,TRUE
2,3,3,0.66,11,99,FALSE,TRUE
1,3,3,1.09,12,9,FALSE,FALSE
1,3,3,1.09,12,10,FALSE,FALSE
1,3,3,1.09,12,17,FALSE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
4,3,3,5.56,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
1,3,3,1.39,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
1,3,3,1.39,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
1,3,3,1.39,12,69,TRUE,FALSE
2,3,3,2.78,12,69,TRUE,FALSE
