date,dma,isTreatmentPeriod,isTreatmentGroup,revenue
6/27/2012,743,1,0,43073.46
6/27/2012,744,1,0,133221.384
6/27/2012,745,1,0,11424.0888
6/27/2012,746,1,1,18673.3296
6/27/2012,747,1,0,8803.6488
6/27/2012,749,1,0,42952.1904
6/27/2012,751,1,0,311891.4072
6/27/2012,752,1,1,53473.3848
6/27/2012,753,1,1,357316.2216
6/27/2012,754,1,1,12425.04
6/27/2012,755,1,0,12633.1848
6/27/2012,756,1,1,21359.0088
6/27/2012,757,1,0,42349.8456
6/27/2012,758,1,0,29456.1792
6/27/2012,759,1,0,16126.5024
6/27/2012,760,1,1,13598.7552
6/27/2012,762,1,1,31947.6096
6/27/2012,764,1,1,21302.8488
6/27/2012,765,1,1,99442.224
6/27/2012,766,1,1,10215.6768
6/27/2012,767,1,1,13675.3992
6/27/2012,770,1,1,207959.2128
6/27/2012,771,1,1,43614.9072
6/27/2012,773,1,1,14248.8144
6/27/2012,789,1,1,106378.9488
6/27/2012,790,1,1,140793.7248
6/27/2012,798,1,1,1463.7384
6/27/2012,800,1,1,46340.6112
6/27/2012,801,1,0,41934.1536
6/27/2012,802,1,0,13110.1344
6/27/2012,803,1,1,1830304.944
6/27/2012,804,1,1,32517
6/27/2012,807,1,1,869994.432
6/27/2012,810,1,1,48304.7424
6/27/2012,811,1,0,63323.7768
6/27/2012,813,1,0,38430.6912
6/27/2012,819,1,1,492239.1816
6/27/2012,820,1,1,269558.4816
6/27/2012,821,1,1,14173.4664
6/27/2012,825,1,1,349757.4168
6/27/2012,828,1,1,73039.2624
6/27/2012,839,1,1,180332.5032
6/27/2012,855,1,1,73440.828
6/27/2012,862,1,1,315092.2752
6/27/2012,866,1,0,122239.3608
6/27/2012,868,1,1,34136.3808
6/27/2012,881,1,1,92235.7224
6/28/2012,500,1,0,77706.4608
6/28/2012,501,1,1,2275672.32
6/28/2012,502,1,1,29484.2016
6/28/2012,503,1,1,40690.836
6/28/2012,504,1,1,692538.5016
6/28/2012,505,1,0,376522.7688
6/28/2012,506,1,1,611612.0352
6/28/2012,507,1,1,67067.1864
6/28/2012,508,1,1,238539.276
6/28/2012,509,1,1,56764.8504
6/28/2012,510,1,1,322244.4744
6/28/2012,511,1,0,680726.2392
6/28/2012,512,1,1,265478.9976
6/28/2012,513,1,0,69696.8352
6/28/2012,514,1,1,135315.0576
6/28/2012,515,1,1,166036.8384
6/28/2012,516,1,1,32303.2176
6/28/2012,517,1,0,222273.6192
6/28/2012,518,1,1,155973.5784
6/28/2012,519,1,1,61741.2456
6/28/2012,520,1,1,46588.0536
6/28/2012,521,1,0,136983.6288
6/28/2012,522,1,1,37257.5952
6/28/2012,523,1,1,90029.2392
6/28/2012,524,1,1,500807.3976
6/28/2012,525,1,0,20364.2784
6/28/2012,526,1,1,24760.6848
6/28/2012,527,1,1,206145.8424
6/28/2012,528,1,0,939499.488
6/28/2012,529,1,1,138486.5424
6/28/2012,530,1,1,49030.2288
6/28/2012,531,1,1,65810.376
6/28/2012,532,1,1,115020.7416
6/28/2012,533,1,1,251367.516
6/28/2012,534,1,0,361253.4912
6/28/2012,535,1,1,188315.8776
6/28/2012,536,1,0,42890.148
6/28/2012,537,1,1,29261.5128
6/28/2012,538,1,1,102279.8952
6/28/2012,539,1,1,382638.5568
6/28/2012,540,1,1,56089.5192
6/28/2012,541,1,1,98707.716
6/28/2012,542,1,0,98848.6776
6/28/2012,543,1,1,54872.388
6/28/2012,544,1,0,138731.6664
6/28/2012,545,1,0,61961.0328
6/28/2012,546,1,0,68477.616
6/28/2012,547,1,0,86901.192
6/28/2012,548,1,0,199349.9136
6/28/2012,549,1,1,21755.412
6/28/2012,550,1,0,31408.992
6/28/2012,551,1,1,52216.7616
6/28/2012,552,1,1,5833.2096
6/28/2012,553,1,1,18256.0824
6/28/2012,554,1,1,34711.7976
6/28/2012,555,1,1,88997.3928
6/28/2012,556,1,0,112750.1928
6/28/2012,557,1,0,108335.448
6/28/2012,558,1,1,12677.8536
6/28/2012,559,1,1,29399.6808
6/28/2012,560,1,1,240389.8416
6/28/2012,561,1,0,145331.8344
6/28/2012,563,1,0,145425.4704
6/28/2012,564,1,1,103471.848
6/28/2012,565,1,0,21798.504
6/28/2012,566,1,0,129306.2832
6/28/2012,567,1,1,159517.3392
6/28/2012,569,1,1,18482.4504
6/28/2012,570,1,1,52265.2968
6/28/2012,571,1,1,98294.6808
6/28/2012,573,1,1,73787.1912
6/28/2012,574,1,1,65478.996
6/28/2012,575,1,1,71773.9704
6/28/2012,576,1,0,29571.6816
6/28/2012,577,1,0,140356.188
6/28/2012,581,1,0,39507.3
6/28/2012,582,1,1,15804.0144
6/28/2012,583,1,1,2978.0136
6/28/2012,584,1,1,12330.2592
6/28/2012,588,1,1,66222.5616
6/28/2012,592,1,1,28796.1912
6/28/2012,596,1,0,5506.3944
6/28/2012,597,1,1,16898.5944
6/28/2012,598,1,1,21132.4392
6/28/2012,600,1,1,38885.9544
6/28/2012,602,1,1,847564.2
6/28/2012,603,1,1,30420.2664
6/28/2012,604,1,1,33622.5528
6/28/2012,605,1,1,38093.364
6/28/2012,606,1,0,20029.3632
6/28/2012,609,1,0,235332.936
6/28/2012,610,1,1,37963.6056
6/28/2012,611,1,0,33183.0072
6/28/2012,612,1,1,67157.1432
6/28/2012,613,1,0,357616.1232
6/28/2012,616,1,1,202143.6792
6/28/2012,617,1,0,170241.9984
6/28/2012,618,1,1,556998.7248
6/28/2012,619,1,1,94065.2136
6/28/2012,622,1,0,155708.0136
6/28/2012,623,1,1,573257.9232
6/28/2012,624,1,0,31275.396
6/28/2012,625,1,1,68125.9968
6/28/2012,626,1,1,6395.1768
6/28/2012,627,1,0,34746.1992
6/28/2012,628,1,1,28971.6048
6/28/2012,630,1,1,130880.1888
6/28/2012,631,1,1,9688.7736
6/28/2012,632,1,1,80764.9488
6/28/2012,633,1,1,33493.788
6/28/2012,634,1,1,43196.9976
6/28/2012,635,1,0,170379.2232
6/28/2012,636,1,1,98872.1208
6/28/2012,637,1,1,70869.1536
6/28/2012,638,1,1,10627.7184
6/28/2012,639,1,1,12071.8872
6/28/2012,640,1,1,143485.0848
6/28/2012,641,1,1,173694.3984
6/28/2012,642,1,1,43531.3584
6/28/2012,643,1,1,20090.088
6/28/2012,644,1,0,17424.9216
6/28/2012,647,1,1,13095.7632
6/28/2012,648,1,1,70798.9104
6/28/2012,649,1,1,56464.6032
6/28/2012,650,1,1,170382.276
6/28/2012,651,1,1,29554.7616
6/28/2012,652,1,1,86583.1176
6/28/2012,656,1,0,30902.0184
6/28/2012,657,1,1,25848.8568
6/28/2012,658,1,1,87348.0384
6/28/2012,659,1,1,231940.7424
6/28/2012,661,1,1,8930.9232
6/28/2012,662,1,1,21225.2616
6/28/2012,669,1,1,79775.6112
6/28/2012,670,1,1,58273.0416
6/28/2012,671,1,0,101135.1456
6/28/2012,673,1,0,32903.9208
6/28/2012,675,1,1,63992.9088
6/28/2012,676,1,0,36617.2848
6/28/2012,678,1,0,107395.2864
6/28/2012,679,1,0,79327.7424
6/28/2012,682,1,1,122117.9472
6/28/2012,686,1,0,111676.4568
6/28/2012,687,1,0,48157.3656
6/28/2012,691,1,0,78008.4792
6/28/2012,692,1,0,30498.7032
6/28/2012,693,1,0,108463.86
6/28/2012,698,1,1,44948.3976
6/28/2012,702,1,1,40791.1752
6/28/2012,705,1,0,39877.7256
6/28/2012,709,1,1,50976.864
6/28/2012,710,1,0,22052.8152
6/28/2012,711,1,0,7967.952
6/28/2012,716,1,1,70546.2336
6/28/2012,717,1,1,21669.6744
6/28/2012,718,1,1,49104.0216
6/28/2012,722,1,1,60525.2952
6/28/2012,724,1,1,49390.9488
6/28/2012,725,1,1,61148.0664
6/28/2012,734,1,0,17248.392
6/28/2012,736,1,1,18793.0944
6/28/2012,737,1,0,15339.8736
6/28/2012,740,1,1,3337.3296
6/28/2012,743,1,0,46240.3728
6/28/2012,744,1,0,135831.8088
6/28/2012,745,1,0,12345.408
6/28/2012,746,1,1,27510.9696
6/28/2012,747,1,0,9149.22
6/28/2012,749,1,0,39214.8216
6/28/2012,751,1,0,332732.7576
6/28/2012,752,1,1,58606.2576
6/28/2012,753,1,1,358703.9856
6/28/2012,754,1,1,16135.0632
6/28/2012,755,1,0,13108.32
6/28/2012,756,1,1,27686.7072
6/28/2012,757,1,0,47153.16
6/28/2012,758,1,0,29969.9424
6/28/2012,759,1,0,18621.7488
6/28/2012,760,1,1,10961.028
6/28/2012,762,1,1,29082.06
6/28/2012,764,1,1,24622.7544
6/28/2012,765,1,1,83873.088
6/28/2012,766,1,1,7155.0144
6/28/2012,767,1,1,13887.3024
6/28/2012,770,1,1,230249.6064
6/28/2012,771,1,1,46194.5016
6/28/2012,773,1,1,11200.068
6/28/2012,789,1,1,109935.9
6/28/2012,790,1,1,146464.092
6/28/2012,798,1,1,624.2328
6/28/2012,800,1,1,51584.7384
6/28/2012,801,1,0,48866.6664
6/28/2012,802,1,0,14175.396
6/28/2012,803,1,1,1937738.016
6/28/2012,804,1,1,31101.2856
6/28/2012,807,1,1,918485.856
6/28/2012,810,1,1,44347.2048
6/28/2012,811,1,0,51852.4488
6/28/2012,813,1,0,36180.8712
6/28/2012,819,1,1,524729.2608
6/28/2012,820,1,1,287055.3744
6/28/2012,821,1,1,13801.6512
6/28/2012,825,1,1,329646.7224
6/28/2012,828,1,1,78243.7464
6/28/2012,839,1,1,177296.3424
6/28/2012,855,1,1,65302.0848
6/28/2012,862,1,1,327962.5344
6/28/2012,866,1,0,109165.5792
6/28/2012,868,1,1,40139.712
6/28/2012,881,1,1,107279.6832
6/29/2012,500,1,0,70417.5696
6/29/2012,501,1,1,2271480.84
6/29/2012,502,1,1,37494.8208
6/29/2012,503,1,1,39635.5824
6/29/2012,504,1,1,665918.1936
6/29/2012,505,1,0,339469.8048
6/29/2012,506,1,1,561348.612
6/29/2012,507,1,1,58382.7336
6/29/2012,508,1,1,211856.1552
6/29/2012,509,1,1,41378.3352
6/29/2012,510,1,1,288074.7432
6/29/2012,511,1,0,671140.5408
6/29/2012,512,1,1,252193.932
6/29/2012,513,1,0,69938.9928
6/29/2012,514,1,1,130165.5384
6/29/2012,515,1,1,142779.672
6/29/2012,516,1,1,31669.3008
6/29/2012,517,1,0,216319.6728
6/29/2012,518,1,1,122231.8512
6/29/2012,519,1,1,74384.7984
6/29/2012,520,1,1,49259.5488
6/29/2012,521,1,0,120836.8296
6/29/2012,522,1,1,33208.9632
6/29/2012,523,1,1,81520.8264
6/29/2012,524,1,1,488450.9448
6/29/2012,525,1,0,16806.0744
6/29/2012,526,1,1,22965.9264
6/29/2012,527,1,1,181194.9264
6/29/2012,528,1,0,856294.344
6/29/2012,529,1,1,138641.7744
6/29/2012,530,1,1,61109.2368
6/29/2012,531,1,1,65930.5152
6/29/2012,532,1,1,106355.7216
6/29/2012,533,1,1,210796.884
6/29/2012,534,1,0,333721.6632
6/29/2012,535,1,1,157980.5424
6/29/2012,536,1,0,46789.3728
6/29/2012,537,1,1,20778.8544
6/29/2012,538,1,1,82323.7272
6/29/2012,539,1,1,371769.3576
6/29/2012,540,1,1,46284.1128
6/29/2012,541,1,1,78790.1976
6/29/2012,542,1,0,66064.9248
6/29/2012,543,1,1,54987.0048
6/29/2012,544,1,0,139507.2504
6/29/2012,545,1,0,55951.4088
6/29/2012,546,1,0,66611.6856
6/29/2012,547,1,0,69135.4224
6/29/2012,548,1,0,161134.92
6/29/2012,549,1,1,22545.2088
6/29/2012,550,1,0,39019.8672
6/29/2012,551,1,1,52556.148
6/29/2012,552,1,1,4751.4816
6/29/2012,553,1,1,18295.6896
6/29/2012,554,1,1,23960.8296
6/29/2012,555,1,1,86591.2536
6/29/2012,556,1,0,98608.3344
6/29/2012,557,1,0,119638.3176
6/29/2012,558,1,1,3013.0056
6/29/2012,559,1,1,19704.7512
6/29/2012,560,1,1,215637.7968
6/29/2012,561,1,0,110748.4272
6/29/2012,563,1,0,146714.1264
6/29/2012,564,1,1,90073.944
6/29/2012,565,1,0,18873.144
6/29/2012,566,1,0,134715.5064
6/29/2012,567,1,1,155972.196
6/29/2012,569,1,1,13081.8384
6/29/2012,570,1,1,42235.6968
6/29/2012,571,1,1,80011.2456
6/29/2012,573,1,1,69646.7736
6/29/2012,574,1,1,68997.6288
6/29/2012,575,1,1,61733.1168
6/29/2012,576,1,0,26208.6336
6/29/2012,577,1,0,127754.4168
6/29/2012,581,1,0,29933.3592
6/29/2012,582,1,1,15084.0288
6/29/2012,583,1,1,3551.2056
6/29/2012,584,1,1,10980.5256
6/29/2012,588,1,1,63387.864
6/29/2012,592,1,1,26905.1616
6/29/2012,596,1,0,3037.9968
6/29/2012,597,1,1,9993.4632
6/29/2012,598,1,1,14729.3208
6/29/2012,600,1,1,38193.876
6/29/2012,602,1,1,783226.44
6/29/2012,603,1,1,24705.1872
6/29/2012,604,1,1,33201.468
6/29/2012,605,1,1,34877.9736
6/29/2012,606,1,0,21382.7184
6/29/2012,609,1,0,218235.3912
6/29/2012,610,1,1,43856.2728
6/29/2012,611,1,0,19201.4352
6/29/2012,612,1,1,73575.0648
6/29/2012,613,1,0,309068.388
6/29/2012,616,1,1,168354.5976
6/29/2012,617,1,0,187238.5056
6/29/2012,618,1,1,550395.3168
6/29/2012,619,1,1,81600.7032
6/29/2012,622,1,0,123565.428
6/29/2012,623,1,1,610909.5168
6/29/2012,624,1,0,24197.2776
6/29/2012,625,1,1,65519.0208
6/29/2012,626,1,1,5227.56
6/29/2012,627,1,0,33056.1216
6/29/2012,628,1,1,31120.7904
6/29/2012,630,1,1,127443.5568
6/29/2012,631,1,1,9973.6344
6/29/2012,632,1,1,77410.5984
6/29/2012,633,1,1,38195.1792
6/29/2012,634,1,1,45109.08
6/29/2012,635,1,0,151915.1472
6/29/2012,636,1,1,79968.2904
6/29/2012,637,1,1,65152.1736
6/29/2012,638,1,1,11383.6536
6/29/2012,639,1,1,16421.652
6/29/2012,640,1,1,126991.1016
6/29/2012,641,1,1,173809.1376
6/29/2012,642,1,1,44613.2448
6/29/2012,643,1,1,20663.1792
6/29/2012,644,1,0,14992.4736
6/29/2012,647,1,1,8383.536
6/29/2012,648,1,1,66485.9016
6/29/2012,649,1,1,52442.9136
6/29/2012,650,1,1,146925.54
6/29/2012,651,1,1,28375.7256
6/29/2012,652,1,1,82430.1504
6/29/2012,656,1,0,29499.4512
6/29/2012,657,1,1,23795.7192
6/29/2012,658,1,1,72612.9864
6/29/2012,659,1,1,214595.0784
6/29/2012,661,1,1,8558.208
6/29/2012,662,1,1,18914.6376
6/29/2012,669,1,1,66495.5712
6/29/2012,670,1,1,53095.8672
6/29/2012,671,1,0,100291.7304
6/29/2012,673,1,0,31205.3256
6/29/2012,675,1,1,44793.9936
6/29/2012,676,1,0,34280.7912
6/29/2012,678,1,0,93024.8136
6/29/2012,679,1,0,77657.0328
6/29/2012,682,1,1,50295.1968
6/29/2012,686,1,0,98644.1976
6/29/2012,687,1,0,36501.9912
6/29/2012,691,1,0,82406.2536
6/29/2012,692,1,0,30288.456
6/29/2012,693,1,0,101241.8424
6/29/2012,698,1,1,40233.1176
6/29/2012,702,1,1,28609.884
6/29/2012,705,1,0,33892.5528
6/29/2012,709,1,1,43338.4848
6/29/2012,710,1,0,18101.2032
6/29/2012,711,1,0,13350.4056
6/29/2012,716,1,1,62577.9648
6/29/2012,717,1,1,30558.9816
6/29/2012,718,1,1,61491.5496
6/29/2012,722,1,1,42245.7912
6/29/2012,724,1,1,46732.0896
6/29/2012,725,1,1,55823.5584
6/29/2012,734,1,0,12955.5432
6/29/2012,736,1,1,15545.9016
6/29/2012,737,1,0,6715.5912
6/29/2012,740,1,1,2032.1496
6/29/2012,743,1,0,45619.9488
6/29/2012,744,1,0,134600.8176
6/29/2012,745,1,0,9289.3896
6/29/2012,746,1,1,22448.5416
6/29/2012,747,1,0,8359.8552
6/29/2012,749,1,0,54535.3776
6/29/2012,751,1,0,303648.2568
6/29/2012,752,1,1,61559.4456
6/29/2012,753,1,1,339627.6504
6/29/2012,754,1,1,12346.9488
6/29/2012,755,1,0,15050.4984
6/29/2012,756,1,1,25587.0504
6/29/2012,757,1,0,51844.0536
6/29/2012,758,1,0,27620.2512
6/29/2012,759,1,0,15140.6352
6/29/2012,760,1,1,13653.7488
6/29/2012,762,1,1,31491.9144
6/29/2012,764,1,1,34861.752
6/29/2012,765,1,1,76104.2376
6/29/2012,766,1,1,2634.516
6/29/2012,767,1,1,11247.9048
6/29/2012,770,1,1,207387.2808
6/29/2012,771,1,1,38920.0752
6/29/2012,773,1,1,13708.9944
6/29/2012,789,1,1,93698.028
6/29/2012,790,1,1,145379.6784
6/29/2012,798,1,1,1121.832
6/29/2012,800,1,1,46756.5264
6/29/2012,801,1,0,51847.9632
6/29/2012,802,1,0,13152.2544
6/29/2012,803,1,1,1756228.896
6/29/2012,804,1,1,26272.9872
6/29/2012,807,1,1,769269.6
6/29/2012,810,1,1,49161.1536
6/29/2012,811,1,0,50628.8592
6/29/2012,813,1,0,31852.1232
6/29/2012,819,1,1,469690.2
6/29/2012,820,1,1,272744.316
6/29/2012,821,1,1,14995.548
6/29/2012,825,1,1,302370.624
6/29/2012,828,1,1,58138.5888
6/29/2012,839,1,1,160207.776
6/29/2012,855,1,1,61023.6504
6/29/2012,862,1,1,291637.1232
6/29/2012,866,1,0,100639.8288
6/29/2012,868,1,1,35784.3528
6/29/2012,881,1,1,92199.852
6/30/2012,500,1,0,51964.3944
6/30/2012,501,1,1,1674388.44
6/30/2012,502,1,1,25171.308
6/30/2012,503,1,1,31065.2784
6/30/2012,504,1,1,498007.62
6/30/2012,505,1,0,291371.8968
6/30/2012,506,1,1,421223.184
6/30/2012,507,1,1,58289.6016
6/30/2012,508,1,1,169114.8096
6/30/2012,509,1,1,27242.82
6/30/2012,510,1,1,232166.0304
6/30/2012,511,1,0,353554.9776
6/30/2012,512,1,1,158669.9856
6/30/2012,513,1,0,60318.5832
6/30/2012,514,1,1,99961.5744
6/30/2012,515,1,1,120759.3504
6/30/2012,516,1,1,25109.9424
6/30/2012,517,1,0,187672.5648
6/30/2012,518,1,1,95851.3248
6/30/2012,519,1,1,59148.1512
6/30/2012,520,1,1,34218.4104
6/30/2012,521,1,0,105266.2104
6/30/2012,522,1,1,24793.7976
6/30/2012,523,1,1,54438.804
6/30/2012,524,1,1,402589.6632
6/30/2012,525,1,0,16344.9432
6/30/2012,526,1,1,17515.8072
6/30/2012,527,1,1,168857.1
6/30/2012,528,1,0,532304.2008
6/30/2012,529,1,1,108980.1288
6/30/2012,530,1,1,36940.3056
6/30/2012,531,1,1,49184.5752
6/30/2012,532,1,1,81052.524
6/30/2012,533,1,1,173515.2696
6/30/2012,534,1,0,272422.4328
6/30/2012,535,1,1,105029.0208
6/30/2012,536,1,0,32890.608
6/30/2012,537,1,1,19004.184
6/30/2012,538,1,1,63305.2872
6/30/2012,539,1,1,321433.2072
6/30/2012,540,1,1,34152.1416
6/30/2012,541,1,1,67698.7056
6/30/2012,542,1,0,57565.512
6/30/2012,543,1,1,44121.2472
6/30/2012,544,1,0,109087.56
6/30/2012,545,1,0,36941.0616
6/30/2012,546,1,0,47724.948
6/30/2012,547,1,0,57361.0464
6/30/2012,548,1,0,143030.8656
6/30/2012,549,1,1,18736.9704
6/30/2012,550,1,0,29500.38
6/30/2012,551,1,1,39712.464
6/30/2012,552,1,1,3237.408
6/30/2012,553,1,1,12674.5704
6/30/2012,554,1,1,17187.8616
6/30/2012,555,1,1,60198.5016
6/30/2012,556,1,0,80072.9712
6/30/2012,557,1,0,86583.6792
6/30/2012,558,1,1,1963.1016
6/30/2012,559,1,1,11839.6944
6/30/2012,560,1,1,158809.4928
6/30/2012,561,1,0,110466.3024
6/30/2012,563,1,0,88083.7992
6/30/2012,564,1,1,45518.3496
6/30/2012,565,1,0,14335.3584
6/30/2012,566,1,0,111767.8176
6/30/2012,567,1,1,124174.4112
6/30/2012,569,1,1,5672.4264
6/30/2012,570,1,1,39833.4024
6/30/2012,571,1,1,70659.2232
6/30/2012,573,1,1,33134.5512
6/30/2012,574,1,1,45630.5328
6/30/2012,575,1,1,56440.2168
6/30/2012,576,1,0,28082.1024
6/30/2012,577,1,0,100733.3568
6/30/2012,581,1,0,24314.2272
6/30/2012,582,1,1,14411.6856
6/30/2012,583,1,1,2420.1936
6/30/2012,584,1,1,7368.732
6/30/2012,588,1,1,50295.1968
6/30/2012,592,1,1,21909.5136
6/30/2012,596,1,0,4031.7336
6/30/2012,597,1,1,2280.276
6/30/2012,598,1,1,9275.6304
6/30/2012,600,1,1,32451.6888
6/30/2012,602,1,1,623862.4392
6/30/2012,603,1,1,16185.2256
6/30/2012,604,1,1,23175.6048
6/30/2012,605,1,1,27106.4304
6/30/2012,606,1,0,13214.124
6/30/2012,609,1,0,169677.9
6/30/2012,610,1,1,34176.1896
6/30/2012,611,1,0,27359.4672
6/30/2012,612,1,1,48351.276
6/30/2012,613,1,0,254192.6448
6/30/2012,616,1,1,137637.864
6/30/2012,617,1,0,117878.7816
6/30/2012,618,1,1,459158.2272
6/30/2012,619,1,1,69967.26
6/30/2012,622,1,0,141839.7192
6/30/2012,623,1,1,439074.756
6/30/2012,624,1,0,18878.1192
6/30/2012,625,1,1,56139.768
6/30/2012,626,1,1,5501.8872
6/30/2012,627,1,0,25903.692
6/30/2012,628,1,1,21785.364
6/30/2012,630,1,1,120495.7512
6/30/2012,631,1,1,6373.584
6/30/2012,632,1,1,54228.7944
6/30/2012,633,1,1,36610.9344
6/30/2012,634,1,1,27411.624
6/30/2012,635,1,0,120496.716
6/30/2012,636,1,1,66487.0032
6/30/2012,637,1,1,51391.3968
6/30/2012,638,1,1,9262.6272
6/30/2012,639,1,1,11020.7376
6/30/2012,640,1,1,108686.4912
6/30/2012,641,1,1,184363.6824
6/30/2012,642,1,1,34219.3392
6/30/2012,643,1,1,14402.3832
6/30/2012,644,1,0,12899.2392
6/30/2012,647,1,1,9140.3352
6/30/2012,648,1,1,58489.5024
6/30/2012,649,1,1,42680.3544
6/30/2012,650,1,1,118977.6096
6/30/2012,651,1,1,23984.3304
6/30/2012,652,1,1,64065.2688
6/30/2012,656,1,0,23369.6232
6/30/2012,657,1,1,17565.7248
6/30/2012,658,1,1,68470.5888
6/30/2012,659,1,1,176707.7136
6/30/2012,661,1,1,7624.5912
6/30/2012,662,1,1,18976.4424
6/30/2012,669,1,1,53145.4032
6/30/2012,670,1,1,38764.7424
6/30/2012,671,1,0,74950.1424
6/30/2012,673,1,0,18638.0496
6/30/2012,675,1,1,40428.144
6/30/2012,676,1,0,26857.5336
6/30/2012,678,1,0,76815.9864
6/30/2012,679,1,0,66075.3072
6/30/2012,682,1,1,45787.1832
6/30/2012,686,1,0,102358.9008
6/30/2012,687,1,0,29849.0688
6/30/2012,691,1,0,85106.5056
6/30/2012,692,1,0,24121.9368
6/30/2012,693,1,0,81591.2856
6/30/2012,698,1,1,40863.0672
6/30/2012,702,1,1,26653.7016
6/30/2012,705,1,0,18998.856
6/30/2012,709,1,1,42548.58
6/30/2012,710,1,0,15707.916
6/30/2012,711,1,0,8088.7032
6/30/2012,716,1,1,53418.348
6/30/2012,717,1,1,16512.9696
6/30/2012,718,1,1,35760.8016
6/30/2012,722,1,1,44381.5416
6/30/2012,724,1,1,38718.4824
6/30/2012,725,1,1,39481.6536
6/30/2012,734,1,0,11273.7816
6/30/2012,736,1,1,16092.1944
6/30/2012,737,1,0,6923.3544
6/30/2012,740,1,1,2441.628
6/30/2012,743,1,0,30691.2384
6/30/2012,744,1,0,108405.036
6/30/2012,745,1,0,9675.4032
6/30/2012,746,1,1,20933.2584
6/30/2012,747,1,0,8416.2816
6/30/2012,749,1,0,21363.8688
6/30/2012,751,1,0,249627.492
6/30/2012,752,1,1,55265.9112
6/30/2012,753,1,1,266979.096
6/30/2012,754,1,1,11175.8976
6/30/2012,755,1,0,9379.5624
6/30/2012,756,1,1,16915.1184
6/30/2012,757,1,0,38404.9512
6/30/2012,758,1,0,18742.6944
6/30/2012,759,1,0,19335.636
6/30/2012,760,1,1,10422.1656
6/30/2012,762,1,1,18408.3408
6/30/2012,764,1,1,15520.608
6/30/2012,765,1,1,52782.7032
6/30/2012,766,1,1,4687.1568
6/30/2012,767,1,1,11379.7512
6/30/2012,770,1,1,163368.5976
6/30/2012,771,1,1,26715.744
6/30/2012,773,1,1,10768.7088
6/30/2012,789,1,1,79201.9152
6/30/2012,790,1,1,108427.9536
6/30/2012,798,1,1,1035.9648
6/30/2012,800,1,1,36903.6144
6/30/2012,801,1,0,34208.496
6/30/2012,802,1,0,12739.7592
6/30/2012,803,1,1,1353739.968
6/30/2012,804,1,1,27431.2368
6/30/2012,807,1,1,638743.6224
6/30/2012,810,1,1,35228.916
6/30/2012,811,1,0,47264.1552
6/30/2012,813,1,0,28050.8976
6/30/2012,819,1,1,396308.9592
6/30/2012,820,1,1,240582.7584
6/30/2012,821,1,1,11195.5752
6/30/2012,825,1,1,261266.1336
6/30/2012,828,1,1,53183.628
6/30/2012,839,1,1,129317.148
6/30/2012,855,1,1,53921.5056
6/30/2012,862,1,1,258611.8032
6/30/2012,866,1,0,96219.1584
6/30/2012,868,1,1,31724.3016
6/30/2012,881,1,1,71976.8448
7/1/2012,500,1,0,57217.2912
7/1/2012,501,1,1,1764073.944
7/1/2012,502,1,1,25729.416
7/1/2012,503,1,1,28962.3744
7/1/2012,504,1,1,556987.9392
7/1/2012,505,1,0,279898.38
7/1/2012,506,1,1,431085.0312
7/1/2012,507,1,1,48833.0856
7/1/2012,508,1,1,186368.1912
7/1/2012,509,1,1,38218.4928
7/1/2012,510,1,1,274787.7984
7/1/2012,511,1,0,431013.42
7/1/2012,512,1,1,192109.968
7/1/2012,513,1,0,57426.8256
7/1/2012,514,1,1,110680.6248
7/1/2012,515,1,1,141397.7112
7/1/2012,516,1,1,30795.4728
7/1/2012,517,1,0,174748.4424
7/1/2012,518,1,1,92642.724
7/1/2012,519,1,1,53420.2128
7/1/2012,520,1,1,38723.3136
7/1/2012,521,1,0,115703.2008
7/1/2012,522,1,1,30564.0504
7/1/2012,523,1,1,66141.9432
7/1/2012,524,1,1,409426.2504
7/1/2012,525,1,0,15765.7248
7/1/2012,526,1,1,18848.0232
7/1/2012,527,1,1,169361.5392
7/1/2012,528,1,0,557817.5664
7/1/2012,529,1,1,109569.6576
7/1/2012,530,1,1,35524.6272
7/1/2012,531,1,1,45532.9872
7/1/2012,532,1,1,100413.6192
7/1/2012,533,1,1,191677.2624
7/1/2012,534,1,0,295785.2448
7/1/2012,535,1,1,122263.1424
7/1/2012,536,1,0,43837.0992
7/1/2012,537,1,1,18241.2432
7/1/2012,538,1,1,73580.6088
7/1/2012,539,1,1,338863.1328
7/1/2012,540,1,1,38898.2304
7/1/2012,541,1,1,68538.996
7/1/2012,542,1,0,76610.0592
7/1/2012,543,1,1,43768.1304
7/1/2012,544,1,0,127773.5544
7/1/2012,545,1,0,42653.0808
7/1/2012,546,1,0,55447.6392
7/1/2012,547,1,0,63326.8656
7/1/2012,548,1,0,152822.2608
7/1/2012,549,1,1,23568.2568
7/1/2012,550,1,0,30965.0976
7/1/2012,551,1,1,39906.8352
7/1/2012,552,1,1,5488.2288
7/1/2012,553,1,1,13225.7016
7/1/2012,554,1,1,24351.3
7/1/2012,555,1,1,70038.5256
7/1/2012,556,1,0,100304.5032
7/1/2012,557,1,0,78362.7696
7/1/2012,558,1,1,2716.3152
7/1/2012,559,1,1,13730.2128
7/1/2012,560,1,1,173846.0376
7/1/2012,561,1,0,108311.8032
7/1/2012,563,1,0,108892.9296
7/1/2012,564,1,1,55978.5096
7/1/2012,565,1,0,18054.4752
